nan
nan
nan
nan
nan
nan
nan
0.000000000000000000e+00
0.000000000000000000e+00
7.622547745704650879e-01
5.020052194595336914e-01
1.215360999107360840e+00
1.127650737762451172e+00
1.974014878273010254e+00
1.818963408470153809e+00
1.752610445022583008e+00
1.789452314376831055e+00
1.997964382171630859e+00
1.679709553718566895e+00
1.591567397117614746e+00
1.596454739570617676e+00
1.693432450294494629e+00
1.479110717773437500e+00
1.423743486404418945e+00
1.318260669708251953e+00
1.260893464088439941e+00
1.353353381156921387e+00
1.647125482559204102e+00
1.388453602790832520e+00
1.282886981964111328e+00
1.450779676437377930e+00
1.374556422233581543e+00
1.587694168090820312e+00
1.419234752655029297e+00
1.483519196510314941e+00
1.396901488304138184e+00
1.273402571678161621e+00
1.433283686637878418e+00
1.359721422195434570e+00
1.225796937942504883e+00
1.232529282569885254e+00
1.122156858444213867e+00
1.077619671821594238e+00
1.248445272445678711e+00
1.260933995246887207e+00
1.099250674247741699e+00
1.239816069602966309e+00
1.103354811668395996e+00
1.006762742996215820e+00
1.294129014015197754e+00
1.202858686447143555e+00
1.142606258392333984e+00
1.071585536003112793e+00
1.476461291313171387e+00
1.302113413810729980e+00
1.142709732055664062e+00
1.063920378684997559e+00
1.084365725517272949e+00
1.249795079231262207e+00
1.158249855041503906e+00
1.102920651435852051e+00
1.083585619926452637e+00
1.073273777961730957e+00
1.123924732208251953e+00
1.189062356948852539e+00
1.004627704620361328e+00
1.065954089164733887e+00
9.578418731689453125e-01
1.029774427413940430e+00
1.080054283142089844e+00
